,Slot,Type,Grade,Prime,DisplayStat,Stat,StatT,MinLvl,MaxLvl,Stat value,Duration,Chance
6503,Badge,Bonus,Rare,Prime,Jump Increase,Jump Increase,Flat,81,110,5,0.0,0.0
6504,Badge,Bonus,Rare,Prime,Jump Increase,Jump Increase,Flat,111,300,6,0.0,0.0
6505,Mechanical Heart,Bonus,Rare,Prime,STR% Increase,STR% Increase,Perc,0,90,1,0.0,0.0
6506,Mechanical Heart,Bonus,Rare,Prime,STR% Increase,STR% Increase,Perc,91,300,2,0.0,0.0
6507,Badge,Bonus,Rare,Prime,STR% Increase,STR% Increase,Perc,0,90,1,0.0,0.0
6508,Badge,Bonus,Rare,Prime,STR% Increase,STR% Increase,Perc,91,300,2,0.0,0.0
6509,Mechanical Heart,Bonus,Rare,Prime,DEX% Increase,DEX% Increase,Perc,0,90,1,0.0,0.0
6510,Mechanical Heart,Bonus,Rare,Prime,DEX% Increase,DEX% Increase,Perc,91,300,2,0.0,0.0
6511,Badge,Bonus,Rare,Prime,DEX% Increase,DEX% Increase,Perc,0,90,1,0.0,0.0
6512,Badge,Bonus,Rare,Prime,DEX% Increase,DEX% Increase,Perc,91,300,2,0.0,0.0
6513,Mechanical Heart,Bonus,Rare,Prime,INT% Increase,INT% Increase,Perc,0,90,1,0.0,0.0
6514,Mechanical Heart,Bonus,Rare,Prime,INT% Increase,INT% Increase,Perc,91,300,2,0.0,0.0
6515,Badge,Bonus,Rare,Prime,INT% Increase,INT% Increase,Perc,0,90,1,0.0,0.0
6516,Badge,Bonus,Rare,Prime,INT% Increase,INT% Increase,Perc,91,300,2,0.0,0.0
6517,Mechanical Heart,Bonus,Rare,Prime,LUK% Increase,LUK% Increase,Perc,0,90,1,0.0,0.0
6518,Mechanical Heart,Bonus,Rare,Prime,LUK% Increase,LUK% Increase,Perc,91,300,2,0.0,0.0
6519,Badge,Bonus,Rare,Prime,LUK% Increase,LUK% Increase,Perc,0,90,1,0.0,0.0
6520,Badge,Bonus,Rare,Prime,LUK% Increase,LUK% Increase,Perc,91,300,2,0.0,0.0
6521,Mechanical Heart,Bonus,Rare,Prime,DEF% Increase,DEF% Increase,Perc,0,90,1,0.0,0.0
6522,Mechanical Heart,Bonus,Rare,Prime,DEF% Increase,DEF% Increase,Perc,91,300,2,0.0,0.0
6523,Badge,Bonus,Rare,Prime,DEF% Increase,DEF% Increase,Perc,0,90,1,0.0,0.0
6524,Badge,Bonus,Rare,Prime,DEF% Increase,DEF% Increase,Perc,91,300,2,0.0,0.0
6525,Mechanical Heart,Bonus,Rare,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,90,1,0.0,0.0
6526,Mechanical Heart,Bonus,Rare,Prime,MaxHP% Increase,MaxHP% Increase,Perc,91,300,2,0.0,0.0
6527,Badge,Bonus,Rare,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,90,1,0.0,0.0
6528,Badge,Bonus,Rare,Prime,MaxHP% Increase,MaxHP% Increase,Perc,91,300,2,0.0,0.0
6529,Mechanical Heart,Bonus,Rare,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,90,1,0.0,0.0
6530,Mechanical Heart,Bonus,Rare,Prime,MaxMP% Increase,MaxMP% Increase,Perc,91,300,2,0.0,0.0
6531,Badge,Bonus,Rare,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,90,1,0.0,0.0
6532,Badge,Bonus,Rare,Prime,MaxMP% Increase,MaxMP% Increase,Perc,91,300,2,0.0,0.0
6533,Mechanical Heart,Bonus,Rare,Prime,All Stats Increase,All Stats Increase,Flat,0,50,1,0.0,0.0
6534,Mechanical Heart,Bonus,Rare,Prime,All Stats Increase,All Stats Increase,Flat,51,90,2,0.0,0.0
6535,Mechanical Heart,Bonus,Rare,Prime,All Stats Increase,All Stats Increase,Flat,91,300,3,0.0,0.0
6536,Badge,Bonus,Rare,Prime,All Stats Increase,All Stats Increase,Flat,0,50,1,0.0,0.0
6537,Badge,Bonus,Rare,Prime,All Stats Increase,All Stats Increase,Flat,51,90,2,0.0,0.0
6538,Badge,Bonus,Rare,Prime,All Stats Increase,All Stats Increase,Flat,91,300,3,0.0,0.0
6539,Mechanical Heart,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,0,20,4,0.0,0.0
6540,Mechanical Heart,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,21,40,6,0.0,0.0
6541,Mechanical Heart,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,41,50,8,0.0,0.0
6542,Mechanical Heart,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,51,70,10,0.0,0.0
6543,Mechanical Heart,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,71,90,12,0.0,0.0
6544,Mechanical Heart,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,91,300,14,0.0,0.0
6545,Badge,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,0,20,4,0.0,0.0
6546,Badge,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,21,40,6,0.0,0.0
6547,Badge,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,41,50,8,0.0,0.0
6548,Badge,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,51,70,10,0.0,0.0
6549,Badge,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,71,90,12,0.0,0.0
6550,Badge,Bonus,Epic,Prime,STR Increase,STR Increase,Flat,91,300,14,0.0,0.0
6551,Mechanical Heart,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,0,20,4,0.0,0.0
6552,Mechanical Heart,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,21,40,6,0.0,0.0
6553,Mechanical Heart,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,41,50,8,0.0,0.0
6554,Mechanical Heart,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,51,70,10,0.0,0.0
6555,Mechanical Heart,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,71,90,12,0.0,0.0
6556,Mechanical Heart,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,91,300,14,0.0,0.0
6557,Badge,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,0,20,4,0.0,0.0
6558,Badge,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,21,40,6,0.0,0.0
6559,Badge,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,41,50,8,0.0,0.0
6560,Badge,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,51,70,10,0.0,0.0
6561,Badge,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,71,90,12,0.0,0.0
6562,Badge,Bonus,Epic,Prime,DEX Increase,DEX Increase,Flat,91,300,14,0.0,0.0
6563,Mechanical Heart,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,0,20,4,0.0,0.0
6564,Mechanical Heart,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,21,40,6,0.0,0.0
6565,Mechanical Heart,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,41,50,8,0.0,0.0
6566,Mechanical Heart,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,51,70,10,0.0,0.0
6567,Mechanical Heart,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,71,90,12,0.0,0.0
6568,Mechanical Heart,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,91,300,14,0.0,0.0
6569,Badge,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,0,20,4,0.0,0.0
6570,Badge,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,21,40,6,0.0,0.0
6571,Badge,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,41,50,8,0.0,0.0
6572,Badge,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,51,70,10,0.0,0.0
6573,Badge,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,71,90,12,0.0,0.0
6574,Badge,Bonus,Epic,Prime,INT Increase,INT Increase,Flat,91,300,14,0.0,0.0
6575,Mechanical Heart,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,0,20,4,0.0,0.0
6576,Mechanical Heart,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,21,40,6,0.0,0.0
6577,Mechanical Heart,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,41,50,8,0.0,0.0
6578,Mechanical Heart,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,51,70,10,0.0,0.0
6579,Mechanical Heart,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,71,90,12,0.0,0.0
6580,Mechanical Heart,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,91,300,14,0.0,0.0
6581,Badge,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,0,20,4,0.0,0.0
6582,Badge,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,21,40,6,0.0,0.0
6583,Badge,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,41,50,8,0.0,0.0
6584,Badge,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,51,70,10,0.0,0.0
6585,Badge,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,71,90,12,0.0,0.0
6586,Badge,Bonus,Epic,Prime,LUK Increase,LUK Increase,Flat,91,300,14,0.0,0.0
6587,Mechanical Heart,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,4,0.0,0.0
6588,Mechanical Heart,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,6,0.0,0.0
6589,Mechanical Heart,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,8,0.0,0.0
6590,Mechanical Heart,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,11,0.0,0.0
6591,Badge,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,4,0.0,0.0
6592,Badge,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,6,0.0,0.0
6593,Badge,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,8,0.0,0.0
6594,Badge,Bonus,Epic,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,11,0.0,0.0
6595,Mechanical Heart,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,4,0.0,0.0
6596,Mechanical Heart,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,6,0.0,0.0
6597,Mechanical Heart,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,8,0.0,0.0
6598,Mechanical Heart,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,11,0.0,0.0
6599,Badge,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,4,0.0,0.0
6600,Badge,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,6,0.0,0.0
6601,Badge,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,8,0.0,0.0
6602,Badge,Bonus,Epic,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,11,0.0,0.0
6603,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,15,0.0,0.0
6604,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,30,0.0,0.0
6605,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,45,0.0,0.0
6606,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,60,0.0,0.0
6607,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,75,0.0,0.0
6608,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,90,0.0,0.0
6609,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,105,0.0,0.0
6610,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,120,0.0,0.0
6611,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,135,0.0,0.0
6612,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,150,0.0,0.0
6613,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,165,0.0,0.0
6614,Mechanical Heart,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,180,0.0,0.0
6615,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,15,0.0,0.0
6616,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,30,0.0,0.0
6617,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,45,0.0,0.0
6618,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,60,0.0,0.0
6619,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,75,0.0,0.0
6620,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,90,0.0,0.0
6621,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,105,0.0,0.0
6622,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,120,0.0,0.0
6623,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,135,0.0,0.0
6624,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,150,0.0,0.0
6625,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,165,0.0,0.0
6626,Badge,Bonus,Epic,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,180,0.0,0.0
6627,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,15,0.0,0.0
6628,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,30,0.0,0.0
6629,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,45,0.0,0.0
6630,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,60,0.0,0.0
6631,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,75,0.0,0.0
6632,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,90,0.0,0.0
6633,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,105,0.0,0.0
6634,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,120,0.0,0.0
6635,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,135,0.0,0.0
6636,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,150,0.0,0.0
6637,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,165,0.0,0.0
6638,Mechanical Heart,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,180,0.0,0.0
6639,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,15,0.0,0.0
6640,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,30,0.0,0.0
6641,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,45,0.0,0.0
6642,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,60,0.0,0.0
6643,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,75,0.0,0.0
6644,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,90,0.0,0.0
6645,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,105,0.0,0.0
6646,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,120,0.0,0.0
6647,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,135,0.0,0.0
6648,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,150,0.0,0.0
6649,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,165,0.0,0.0
6650,Badge,Bonus,Epic,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,180,0.0,0.0
6651,Mechanical Heart,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
6652,Mechanical Heart,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,21,50,20,0.0,0.0
6653,Mechanical Heart,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,51,90,60,0.0,0.0
6654,Mechanical Heart,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,91,300,120,0.0,0.0
6655,Badge,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
6656,Badge,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,21,50,20,0.0,0.0
6657,Badge,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,51,90,60,0.0,0.0
6658,Badge,Bonus,Epic,Prime,DEF Increase,DEF Increase,Flat,91,300,120,0.0,0.0
6659,Mechanical Heart,Bonus,Epic,Prime,Speed Increase,Speed Increase,Flat,0,30,4,0.0,0.0
6660,Mechanical Heart,Bonus,Epic,Prime,Speed Increase,Speed Increase,Flat,31,110,6,0.0,0.0
6661,Mechanical Heart,Bonus,Epic,Prime,Speed Increase,Speed Increase,Flat,111,300,8,0.0,0.0
6662,Badge,Bonus,Epic,Prime,Speed Increase,Speed Increase,Flat,0,30,4,0.0,0.0
6663,Badge,Bonus,Epic,Prime,Speed Increase,Speed Increase,Flat,31,110,6,0.0,0.0
6664,Badge,Bonus,Epic,Prime,Speed Increase,Speed Increase,Flat,111,300,8,0.0,0.0
6665,Mechanical Heart,Bonus,Epic,Prime,Jump Increase,Jump Increase,Flat,0,30,4,0.0,0.0
6666,Mechanical Heart,Bonus,Epic,Prime,Jump Increase,Jump Increase,Flat,31,110,6,0.0,0.0
6667,Mechanical Heart,Bonus,Epic,Prime,Jump Increase,Jump Increase,Flat,111,300,8,0.0,0.0
6668,Badge,Bonus,Epic,Prime,Jump Increase,Jump Increase,Flat,0,30,4,0.0,0.0
6669,Badge,Bonus,Epic,Prime,Jump Increase,Jump Increase,Flat,31,110,6,0.0,0.0
6670,Badge,Bonus,Epic,Prime,Jump Increase,Jump Increase,Flat,111,300,8,0.0,0.0
6671,Mechanical Heart,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,0,20,1,0.0,0.0
6672,Mechanical Heart,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,21,50,2,0.0,0.0
6673,Mechanical Heart,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,51,90,3,0.0,0.0
6674,Mechanical Heart,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,91,300,4,0.0,0.0
6675,Badge,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,0,20,1,0.0,0.0
6676,Badge,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,21,50,2,0.0,0.0
6677,Badge,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,51,90,3,0.0,0.0
6678,Badge,Bonus,Epic,Prime,STR% Increase,STR% Increase,Perc,91,300,4,0.0,0.0
6679,Mechanical Heart,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,0,20,1,0.0,0.0
6680,Mechanical Heart,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,21,50,2,0.0,0.0
6681,Mechanical Heart,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,51,90,3,0.0,0.0
6682,Mechanical Heart,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,91,300,4,0.0,0.0
6683,Badge,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,0,20,1,0.0,0.0
6684,Badge,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,21,50,2,0.0,0.0
6685,Badge,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,51,90,3,0.0,0.0
6686,Badge,Bonus,Epic,Prime,DEX% Increase,DEX% Increase,Perc,91,300,4,0.0,0.0
6687,Mechanical Heart,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,0,20,1,0.0,0.0
6688,Mechanical Heart,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,21,50,2,0.0,0.0
6689,Mechanical Heart,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,51,90,3,0.0,0.0
6690,Mechanical Heart,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,91,300,4,0.0,0.0
6691,Badge,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,0,20,1,0.0,0.0
6692,Badge,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,21,50,2,0.0,0.0
6693,Badge,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,51,90,3,0.0,0.0
6694,Badge,Bonus,Epic,Prime,INT% Increase,INT% Increase,Perc,91,300,4,0.0,0.0
6695,Mechanical Heart,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,0,20,1,0.0,0.0
6696,Mechanical Heart,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,21,50,2,0.0,0.0
6697,Mechanical Heart,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,51,90,3,0.0,0.0
6698,Mechanical Heart,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,91,300,4,0.0,0.0
6699,Badge,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,0,20,1,0.0,0.0
6700,Badge,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,21,50,2,0.0,0.0
6701,Badge,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,51,90,3,0.0,0.0
6702,Badge,Bonus,Epic,Prime,LUK% Increase,LUK% Increase,Perc,91,300,4,0.0,0.0
6703,Mechanical Heart,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,20,1,0.0,0.0
6704,Mechanical Heart,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,21,50,2,0.0,0.0
6705,Mechanical Heart,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,51,90,3,0.0,0.0
6706,Mechanical Heart,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,91,300,5,0.0,0.0
6707,Badge,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,20,1,0.0,0.0
6708,Badge,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,21,50,2,0.0,0.0
6709,Badge,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,51,90,3,0.0,0.0
6710,Badge,Bonus,Epic,Prime,MaxHP% Increase,MaxHP% Increase,Perc,91,300,5,0.0,0.0
6711,Mechanical Heart,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,20,1,0.0,0.0
6712,Mechanical Heart,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,21,50,2,0.0,0.0
6713,Mechanical Heart,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,51,90,3,0.0,0.0
6714,Mechanical Heart,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,91,300,5,0.0,0.0
6715,Badge,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,20,1,0.0,0.0
6716,Badge,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,21,50,2,0.0,0.0
6717,Badge,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,51,90,3,0.0,0.0
6718,Badge,Bonus,Epic,Prime,MaxMP% Increase,MaxMP% Increase,Perc,91,300,5,0.0,0.0
6719,Mechanical Heart,Bonus,Epic,Prime,DEF% Increase,DEF% Increase,Perc,0,30,1,0.0,0.0
6720,Mechanical Heart,Bonus,Epic,Prime,DEF% Increase,DEF% Increase,Perc,31,70,2,0.0,0.0
6721,Mechanical Heart,Bonus,Epic,Prime,DEF% Increase,DEF% Increase,Perc,71,300,4,0.0,0.0
6722,Badge,Bonus,Epic,Prime,DEF% Increase,DEF% Increase,Perc,0,30,1,0.0,0.0
6723,Badge,Bonus,Epic,Prime,DEF% Increase,DEF% Increase,Perc,31,70,2,0.0,0.0
6724,Badge,Bonus,Epic,Prime,DEF% Increase,DEF% Increase,Perc,71,300,4,0.0,0.0
6725,Mechanical Heart,Bonus,Epic,Prime,All Stats% Increase,All Stats% Increase,Perc,0,90,1,0.0,0.0
6726,Mechanical Heart,Bonus,Epic,Prime,All Stats% Increase,All Stats% Increase,Perc,91,300,2,0.0,0.0
6727,Badge,Bonus,Epic,Prime,All Stats% Increase,All Stats% Increase,Perc,0,90,1,0.0,0.0
6728,Badge,Bonus,Epic,Prime,All Stats% Increase,All Stats% Increase,Perc,91,300,2,0.0,0.0
6729,Mechanical Heart,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,0,20,8,0.0,0.0
6730,Mechanical Heart,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,21,50,10,0.0,0.0
6731,Mechanical Heart,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,51,70,12,0.0,0.0
6732,Mechanical Heart,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,71,90,14,0.0,0.0
6733,Mechanical Heart,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,91,300,16,0.0,0.0
6734,Badge,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,0,20,8,0.0,0.0
6735,Badge,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,21,50,10,0.0,0.0
6736,Badge,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,51,70,12,0.0,0.0
6737,Badge,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,71,90,14,0.0,0.0
6738,Badge,Bonus,Unique,Prime,STR Increase,STR Increase,Flat,91,300,16,0.0,0.0
6739,Mechanical Heart,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,0,20,8,0.0,0.0
6740,Mechanical Heart,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,21,50,10,0.0,0.0
6741,Mechanical Heart,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,51,70,12,0.0,0.0
6742,Mechanical Heart,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,71,90,14,0.0,0.0
6743,Mechanical Heart,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,91,300,16,0.0,0.0
6744,Badge,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,0,20,8,0.0,0.0
6745,Badge,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,21,50,10,0.0,0.0
6746,Badge,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,51,70,12,0.0,0.0
6747,Badge,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,71,90,14,0.0,0.0
6748,Badge,Bonus,Unique,Prime,DEX Increase,DEX Increase,Flat,91,300,16,0.0,0.0
6749,Mechanical Heart,Bonus,Unique,Prime,INT Increase,INT Increase,Flat,0,20,8,0.0,0.0
