,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance
6519,Badge,Rare,Prime,LUK% Increase,Perc,0,90,1,0
6520,Badge,Rare,Prime,LUK% Increase,Perc,91,300,2,0
6521,Mechanical Heart,Rare,Prime,DEF% Increase,Perc,0,90,1,0
6522,Mechanical Heart,Rare,Prime,DEF% Increase,Perc,91,300,2,0
6523,Badge,Rare,Prime,DEF% Increase,Perc,0,90,1,0
6524,Badge,Rare,Prime,DEF% Increase,Perc,91,300,2,0
6525,Mechanical Heart,Rare,Prime,MaxHP% Increase,Perc,0,90,1,0
6526,Mechanical Heart,Rare,Prime,MaxHP% Increase,Perc,91,300,2,0
6527,Badge,Rare,Prime,MaxHP% Increase,Perc,0,90,1,0
6528,Badge,Rare,Prime,MaxHP% Increase,Perc,91,300,2,0
6529,Mechanical Heart,Rare,Prime,MaxMP% Increase,Perc,0,90,1,0
6530,Mechanical Heart,Rare,Prime,MaxMP% Increase,Perc,91,300,2,0
6531,Badge,Rare,Prime,MaxMP% Increase,Perc,0,90,1,0
6532,Badge,Rare,Prime,MaxMP% Increase,Perc,91,300,2,0
6533,Mechanical Heart,Rare,Prime,All Stats Increase,Flat,0,50,1,0
6534,Mechanical Heart,Rare,Prime,All Stats Increase,Flat,51,90,2,0
6535,Mechanical Heart,Rare,Prime,All Stats Increase,Flat,91,300,3,0
6536,Badge,Rare,Prime,All Stats Increase,Flat,0,50,1,0
6537,Badge,Rare,Prime,All Stats Increase,Flat,51,90,2,0
6538,Badge,Rare,Prime,All Stats Increase,Flat,91,300,3,0
6539,Mechanical Heart,Epic,Prime,STR Increase,Flat,0,20,4,0
6540,Mechanical Heart,Epic,Prime,STR Increase,Flat,21,40,6,0
6541,Mechanical Heart,Epic,Prime,STR Increase,Flat,41,50,8,0
6542,Mechanical Heart,Epic,Prime,STR Increase,Flat,51,70,10,0
6543,Mechanical Heart,Epic,Prime,STR Increase,Flat,71,90,12,0
6544,Mechanical Heart,Epic,Prime,STR Increase,Flat,91,300,14,0
6545,Badge,Epic,Prime,STR Increase,Flat,0,20,4,0
6546,Badge,Epic,Prime,STR Increase,Flat,21,40,6,0
6547,Badge,Epic,Prime,STR Increase,Flat,41,50,8,0
6548,Badge,Epic,Prime,STR Increase,Flat,51,70,10,0
6549,Badge,Epic,Prime,STR Increase,Flat,71,90,12,0
6550,Badge,Epic,Prime,STR Increase,Flat,91,300,14,0
6551,Mechanical Heart,Epic,Prime,DEX Increase,Flat,0,20,4,0
6552,Mechanical Heart,Epic,Prime,DEX Increase,Flat,21,40,6,0
6553,Mechanical Heart,Epic,Prime,DEX Increase,Flat,41,50,8,0
6554,Mechanical Heart,Epic,Prime,DEX Increase,Flat,51,70,10,0
6555,Mechanical Heart,Epic,Prime,DEX Increase,Flat,71,90,12,0
6556,Mechanical Heart,Epic,Prime,DEX Increase,Flat,91,300,14,0
6557,Badge,Epic,Prime,DEX Increase,Flat,0,20,4,0
6558,Badge,Epic,Prime,DEX Increase,Flat,21,40,6,0
6559,Badge,Epic,Prime,DEX Increase,Flat,41,50,8,0
6560,Badge,Epic,Prime,DEX Increase,Flat,51,70,10,0
6561,Badge,Epic,Prime,DEX Increase,Flat,71,90,12,0
6562,Badge,Epic,Prime,DEX Increase,Flat,91,300,14,0
6563,Mechanical Heart,Epic,Prime,INT Increase,Flat,0,20,4,0
6564,Mechanical Heart,Epic,Prime,INT Increase,Flat,21,40,6,0
6565,Mechanical Heart,Epic,Prime,INT Increase,Flat,41,50,8,0
6566,Mechanical Heart,Epic,Prime,INT Increase,Flat,51,70,10,0
6567,Mechanical Heart,Epic,Prime,INT Increase,Flat,71,90,12,0
6568,Mechanical Heart,Epic,Prime,INT Increase,Flat,91,300,14,0
6569,Badge,Epic,Prime,INT Increase,Flat,0,20,4,0
6570,Badge,Epic,Prime,INT Increase,Flat,21,40,6,0
6571,Badge,Epic,Prime,INT Increase,Flat,41,50,8,0
6572,Badge,Epic,Prime,INT Increase,Flat,51,70,10,0
6573,Badge,Epic,Prime,INT Increase,Flat,71,90,12,0
6574,Badge,Epic,Prime,INT Increase,Flat,91,300,14,0
6575,Mechanical Heart,Epic,Prime,LUK Increase,Flat,0,20,4,0
6576,Mechanical Heart,Epic,Prime,LUK Increase,Flat,21,40,6,0
6577,Mechanical Heart,Epic,Prime,LUK Increase,Flat,41,50,8,0
6578,Mechanical Heart,Epic,Prime,LUK Increase,Flat,51,70,10,0
6579,Mechanical Heart,Epic,Prime,LUK Increase,Flat,71,90,12,0
6580,Mechanical Heart,Epic,Prime,LUK Increase,Flat,91,300,14,0
6581,Badge,Epic,Prime,LUK Increase,Flat,0,20,4,0
6582,Badge,Epic,Prime,LUK Increase,Flat,21,40,6,0
6583,Badge,Epic,Prime,LUK Increase,Flat,41,50,8,0
6584,Badge,Epic,Prime,LUK Increase,Flat,51,70,10,0
6585,Badge,Epic,Prime,LUK Increase,Flat,71,90,12,0
6586,Badge,Epic,Prime,LUK Increase,Flat,91,300,14,0
6587,Mechanical Heart,Epic,Prime,Weapon ATT Increase,Flat,0,20,4,0
6588,Mechanical Heart,Epic,Prime,Weapon ATT Increase,Flat,21,50,6,0
6589,Mechanical Heart,Epic,Prime,Weapon ATT Increase,Flat,51,90,8,0
6590,Mechanical Heart,Epic,Prime,Weapon ATT Increase,Flat,91,300,11,0
6591,Badge,Epic,Prime,Weapon ATT Increase,Flat,0,20,4,0
6592,Badge,Epic,Prime,Weapon ATT Increase,Flat,21,50,6,0
6593,Badge,Epic,Prime,Weapon ATT Increase,Flat,51,90,8,0
6594,Badge,Epic,Prime,Weapon ATT Increase,Flat,91,300,11,0
6595,Mechanical Heart,Epic,Prime,Magic ATT Increase,Flat,0,20,4,0
6596,Mechanical Heart,Epic,Prime,Magic ATT Increase,Flat,21,50,6,0
6597,Mechanical Heart,Epic,Prime,Magic ATT Increase,Flat,51,90,8,0
6598,Mechanical Heart,Epic,Prime,Magic ATT Increase,Flat,91,300,11,0
6599,Badge,Epic,Prime,Magic ATT Increase,Flat,0,20,4,0
6600,Badge,Epic,Prime,Magic ATT Increase,Flat,21,50,6,0
6601,Badge,Epic,Prime,Magic ATT Increase,Flat,51,90,8,0
6602,Badge,Epic,Prime,Magic ATT Increase,Flat,91,300,11,0
6603,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,0,10,15,0
6604,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,11,20,30,0
6605,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,21,30,45,0
6606,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,31,40,60,0
6607,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,41,50,75,0
6608,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,51,60,90,0
6609,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,61,70,105,0
6610,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,71,80,120,0
6611,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,81,90,135,0
6612,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,91,100,150,0
6613,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,101,110,165,0
6614,Mechanical Heart,Epic,Prime,MaxHP Increase,Flat,111,300,180,0
6615,Badge,Epic,Prime,MaxHP Increase,Flat,0,10,15,0
6616,Badge,Epic,Prime,MaxHP Increase,Flat,11,20,30,0
6617,Badge,Epic,Prime,MaxHP Increase,Flat,21,30,45,0
6618,Badge,Epic,Prime,MaxHP Increase,Flat,31,40,60,0
6619,Badge,Epic,Prime,MaxHP Increase,Flat,41,50,75,0
6620,Badge,Epic,Prime,MaxHP Increase,Flat,51,60,90,0
6621,Badge,Epic,Prime,MaxHP Increase,Flat,61,70,105,0
6622,Badge,Epic,Prime,MaxHP Increase,Flat,71,80,120,0
6623,Badge,Epic,Prime,MaxHP Increase,Flat,81,90,135,0
6624,Badge,Epic,Prime,MaxHP Increase,Flat,91,100,150,0
6625,Badge,Epic,Prime,MaxHP Increase,Flat,101,110,165,0
6626,Badge,Epic,Prime,MaxHP Increase,Flat,111,300,180,0
6627,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,0,10,15,0
6628,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,11,20,30,0
6629,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,21,30,45,0
6630,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,31,40,60,0
6631,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,41,50,75,0
6632,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,51,60,90,0
6633,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,61,70,105,0
6634,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,71,80,120,0
6635,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,81,90,135,0
6636,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,91,100,150,0
6637,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,101,110,165,0
6638,Mechanical Heart,Epic,Prime,MaxMP Increase,Flat,111,300,180,0
6639,Badge,Epic,Prime,MaxMP Increase,Flat,0,10,15,0
6640,Badge,Epic,Prime,MaxMP Increase,Flat,11,20,30,0
6641,Badge,Epic,Prime,MaxMP Increase,Flat,21,30,45,0
6642,Badge,Epic,Prime,MaxMP Increase,Flat,31,40,60,0
6643,Badge,Epic,Prime,MaxMP Increase,Flat,41,50,75,0
6644,Badge,Epic,Prime,MaxMP Increase,Flat,51,60,90,0
6645,Badge,Epic,Prime,MaxMP Increase,Flat,61,70,105,0
6646,Badge,Epic,Prime,MaxMP Increase,Flat,71,80,120,0
6647,Badge,Epic,Prime,MaxMP Increase,Flat,81,90,135,0
6648,Badge,Epic,Prime,MaxMP Increase,Flat,91,100,150,0
6649,Badge,Epic,Prime,MaxMP Increase,Flat,101,110,165,0
6650,Badge,Epic,Prime,MaxMP Increase,Flat,111,300,180,0
6651,Mechanical Heart,Epic,Prime,DEF Increase,Flat,0,20,15,0
6652,Mechanical Heart,Epic,Prime,DEF Increase,Flat,21,50,20,0
6653,Mechanical Heart,Epic,Prime,DEF Increase,Flat,51,90,60,0
6654,Mechanical Heart,Epic,Prime,DEF Increase,Flat,91,300,120,0
6655,Badge,Epic,Prime,DEF Increase,Flat,0,20,15,0
6656,Badge,Epic,Prime,DEF Increase,Flat,21,50,20,0
6657,Badge,Epic,Prime,DEF Increase,Flat,51,90,60,0
6658,Badge,Epic,Prime,DEF Increase,Flat,91,300,120,0
6659,Mechanical Heart,Epic,Prime,Speed Increase,Flat,0,30,4,0
6660,Mechanical Heart,Epic,Prime,Speed Increase,Flat,31,110,6,0
6661,Mechanical Heart,Epic,Prime,Speed Increase,Flat,111,300,8,0
6662,Badge,Epic,Prime,Speed Increase,Flat,0,30,4,0
6663,Badge,Epic,Prime,Speed Increase,Flat,31,110,6,0
6664,Badge,Epic,Prime,Speed Increase,Flat,111,300,8,0
6665,Mechanical Heart,Epic,Prime,Jump Increase,Flat,0,30,4,0
6666,Mechanical Heart,Epic,Prime,Jump Increase,Flat,31,110,6,0
6667,Mechanical Heart,Epic,Prime,Jump Increase,Flat,111,300,8,0
6668,Badge,Epic,Prime,Jump Increase,Flat,0,30,4,0
6669,Badge,Epic,Prime,Jump Increase,Flat,31,110,6,0
6670,Badge,Epic,Prime,Jump Increase,Flat,111,300,8,0
6671,Mechanical Heart,Epic,Prime,STR% Increase,Perc,0,20,1,0
6672,Mechanical Heart,Epic,Prime,STR% Increase,Perc,21,50,2,0
6673,Mechanical Heart,Epic,Prime,STR% Increase,Perc,51,90,3,0
6674,Mechanical Heart,Epic,Prime,STR% Increase,Perc,91,300,4,0
6675,Badge,Epic,Prime,STR% Increase,Perc,0,20,1,0
6676,Badge,Epic,Prime,STR% Increase,Perc,21,50,2,0
6677,Badge,Epic,Prime,STR% Increase,Perc,51,90,3,0
6678,Badge,Epic,Prime,STR% Increase,Perc,91,300,4,0
6679,Mechanical Heart,Epic,Prime,DEX% Increase,Perc,0,20,1,0
6680,Mechanical Heart,Epic,Prime,DEX% Increase,Perc,21,50,2,0
6681,Mechanical Heart,Epic,Prime,DEX% Increase,Perc,51,90,3,0
6682,Mechanical Heart,Epic,Prime,DEX% Increase,Perc,91,300,4,0
6683,Badge,Epic,Prime,DEX% Increase,Perc,0,20,1,0
6684,Badge,Epic,Prime,DEX% Increase,Perc,21,50,2,0
6685,Badge,Epic,Prime,DEX% Increase,Perc,51,90,3,0
6686,Badge,Epic,Prime,DEX% Increase,Perc,91,300,4,0
6687,Mechanical Heart,Epic,Prime,INT% Increase,Perc,0,20,1,0
6688,Mechanical Heart,Epic,Prime,INT% Increase,Perc,21,50,2,0
6689,Mechanical Heart,Epic,Prime,INT% Increase,Perc,51,90,3,0
6690,Mechanical Heart,Epic,Prime,INT% Increase,Perc,91,300,4,0
6691,Badge,Epic,Prime,INT% Increase,Perc,0,20,1,0
6692,Badge,Epic,Prime,INT% Increase,Perc,21,50,2,0
6693,Badge,Epic,Prime,INT% Increase,Perc,51,90,3,0
6694,Badge,Epic,Prime,INT% Increase,Perc,91,300,4,0
6695,Mechanical Heart,Epic,Prime,LUK% Increase,Perc,0,20,1,0
6696,Mechanical Heart,Epic,Prime,LUK% Increase,Perc,21,50,2,0
6697,Mechanical Heart,Epic,Prime,LUK% Increase,Perc,51,90,3,0
6698,Mechanical Heart,Epic,Prime,LUK% Increase,Perc,91,300,4,0
6699,Badge,Epic,Prime,LUK% Increase,Perc,0,20,1,0
6700,Badge,Epic,Prime,LUK% Increase,Perc,21,50,2,0
6701,Badge,Epic,Prime,LUK% Increase,Perc,51,90,3,0
6702,Badge,Epic,Prime,LUK% Increase,Perc,91,300,4,0
6703,Mechanical Heart,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
6704,Mechanical Heart,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
6705,Mechanical Heart,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
6706,Mechanical Heart,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
6707,Badge,Epic,Prime,MaxHP% Increase,Perc,0,20,1,0
6708,Badge,Epic,Prime,MaxHP% Increase,Perc,21,50,2,0
6709,Badge,Epic,Prime,MaxHP% Increase,Perc,51,90,3,0
6710,Badge,Epic,Prime,MaxHP% Increase,Perc,91,300,5,0
6711,Mechanical Heart,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
6712,Mechanical Heart,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
6713,Mechanical Heart,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
6714,Mechanical Heart,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
6715,Badge,Epic,Prime,MaxMP% Increase,Perc,0,20,1,0
6716,Badge,Epic,Prime,MaxMP% Increase,Perc,21,50,2,0
6717,Badge,Epic,Prime,MaxMP% Increase,Perc,51,90,3,0
6718,Badge,Epic,Prime,MaxMP% Increase,Perc,91,300,5,0
6719,Mechanical Heart,Epic,Prime,DEF% Increase,Perc,0,30,1,0
6720,Mechanical Heart,Epic,Prime,DEF% Increase,Perc,31,70,2,0
6721,Mechanical Heart,Epic,Prime,DEF% Increase,Perc,71,300,4,0
6722,Badge,Epic,Prime,DEF% Increase,Perc,0,30,1,0
6723,Badge,Epic,Prime,DEF% Increase,Perc,31,70,2,0
6724,Badge,Epic,Prime,DEF% Increase,Perc,71,300,4,0
6725,Mechanical Heart,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
6726,Mechanical Heart,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
6727,Badge,Epic,Prime,All Stats% Increase,Perc,0,90,1,0
6728,Badge,Epic,Prime,All Stats% Increase,Perc,91,300,2,0
6729,Mechanical Heart,Unique,Prime,STR Increase,Flat,0,20,8,0
6730,Mechanical Heart,Unique,Prime,STR Increase,Flat,21,50,10,0
6731,Mechanical Heart,Unique,Prime,STR Increase,Flat,51,70,12,0
6732,Mechanical Heart,Unique,Prime,STR Increase,Flat,71,90,14,0
6733,Mechanical Heart,Unique,Prime,STR Increase,Flat,91,300,16,0
6734,Badge,Unique,Prime,STR Increase,Flat,0,20,8,0
6735,Badge,Unique,Prime,STR Increase,Flat,21,50,10,0
6736,Badge,Unique,Prime,STR Increase,Flat,51,70,12,0
6737,Badge,Unique,Prime,STR Increase,Flat,71,90,14,0
6738,Badge,Unique,Prime,STR Increase,Flat,91,300,16,0
6739,Mechanical Heart,Unique,Prime,DEX Increase,Flat,0,20,8,0
6740,Mechanical Heart,Unique,Prime,DEX Increase,Flat,21,50,10,0
6741,Mechanical Heart,Unique,Prime,DEX Increase,Flat,51,70,12,0
6742,Mechanical Heart,Unique,Prime,DEX Increase,Flat,71,90,14,0
6743,Mechanical Heart,Unique,Prime,DEX Increase,Flat,91,300,16,0
6744,Badge,Unique,Prime,DEX Increase,Flat,0,20,8,0
6745,Badge,Unique,Prime,DEX Increase,Flat,21,50,10,0
6746,Badge,Unique,Prime,DEX Increase,Flat,51,70,12,0
6747,Badge,Unique,Prime,DEX Increase,Flat,71,90,14,0
6748,Badge,Unique,Prime,DEX Increase,Flat,91,300,16,0
6749,Mechanical Heart,Unique,Prime,INT Increase,Flat,0,20,8,0
6750,Mechanical Heart,Unique,Prime,INT Increase,Flat,21,50,10,0
6751,Mechanical Heart,Unique,Prime,INT Increase,Flat,51,70,12,0
6752,Mechanical Heart,Unique,Prime,INT Increase,Flat,71,90,14,0
6753,Mechanical Heart,Unique,Prime,INT Increase,Flat,91,300,16,0
6754,Badge,Unique,Prime,INT Increase,Flat,0,20,8,0
6755,Badge,Unique,Prime,INT Increase,Flat,21,50,10,0
6756,Badge,Unique,Prime,INT Increase,Flat,51,70,12,0
6757,Badge,Unique,Prime,INT Increase,Flat,71,90,14,0
6758,Badge,Unique,Prime,INT Increase,Flat,91,300,16,0
6759,Mechanical Heart,Unique,Prime,LUK Increase,Flat,0,20,8,0
6760,Mechanical Heart,Unique,Prime,LUK Increase,Flat,21,50,10,0
6761,Mechanical Heart,Unique,Prime,LUK Increase,Flat,51,70,12,0
6762,Mechanical Heart,Unique,Prime,LUK Increase,Flat,71,90,14,0
6763,Mechanical Heart,Unique,Prime,LUK Increase,Flat,91,300,16,0
6764,Badge,Unique,Prime,LUK Increase,Flat,0,20,8,0
6765,Badge,Unique,Prime,LUK Increase,Flat,21,50,10,0
6766,Badge,Unique,Prime,LUK Increase,Flat,51,70,12,0
6767,Badge,Unique,Prime,LUK Increase,Flat,71,90,14,0
6768,Badge,Unique,Prime,LUK Increase,Flat,91,300,16,0
6769,Mechanical Heart,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
6770,Mechanical Heart,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
6771,Mechanical Heart,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
6772,Mechanical Heart,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
6773,Badge,Unique,Prime,Weapon ATT Increase,Flat,0,20,6,0
6774,Badge,Unique,Prime,Weapon ATT Increase,Flat,21,50,8,0
6775,Badge,Unique,Prime,Weapon ATT Increase,Flat,51,90,10,0
6776,Badge,Unique,Prime,Weapon ATT Increase,Flat,91,300,12,0
6777,Mechanical Heart,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
6778,Mechanical Heart,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
6779,Mechanical Heart,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
6780,Mechanical Heart,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
6781,Badge,Unique,Prime,Magic ATT Increase,Flat,0,20,6,0
6782,Badge,Unique,Prime,Magic ATT Increase,Flat,21,50,8,0
6783,Badge,Unique,Prime,Magic ATT Increase,Flat,51,90,10,0
6784,Badge,Unique,Prime,Magic ATT Increase,Flat,91,300,12,0
6785,Mechanical Heart,Unique,Prime,DEF Increase,Flat,0,20,15,0
6786,Mechanical Heart,Unique,Prime,DEF Increase,Flat,21,50,30,0
6787,Mechanical Heart,Unique,Prime,DEF Increase,Flat,51,90,80,0
6788,Mechanical Heart,Unique,Prime,DEF Increase,Flat,91,300,150,0
6789,Badge,Unique,Prime,DEF Increase,Flat,0,20,15,0
6790,Badge,Unique,Prime,DEF Increase,Flat,21,50,30,0
6791,Badge,Unique,Prime,DEF Increase,Flat,51,90,80,0
6792,Badge,Unique,Prime,DEF Increase,Flat,91,300,150,0
6793,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
6794,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
6795,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
6796,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
6797,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
6798,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
6799,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
6800,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
6801,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
6802,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
6803,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
6804,Mechanical Heart,Unique,Prime,MaxHP Increase,Flat,111,300,240,0
6805,Badge,Unique,Prime,MaxHP Increase,Flat,0,10,20,0
6806,Badge,Unique,Prime,MaxHP Increase,Flat,11,20,40,0
6807,Badge,Unique,Prime,MaxHP Increase,Flat,21,30,60,0
6808,Badge,Unique,Prime,MaxHP Increase,Flat,31,40,80,0
6809,Badge,Unique,Prime,MaxHP Increase,Flat,41,50,100,0
6810,Badge,Unique,Prime,MaxHP Increase,Flat,51,60,120,0
6811,Badge,Unique,Prime,MaxHP Increase,Flat,61,70,140,0
6812,Badge,Unique,Prime,MaxHP Increase,Flat,71,80,160,0
6813,Badge,Unique,Prime,MaxHP Increase,Flat,81,90,180,0
6814,Badge,Unique,Prime,MaxHP Increase,Flat,91,100,200,0
6815,Badge,Unique,Prime,MaxHP Increase,Flat,101,110,220,0
6816,Badge,Unique,Prime,MaxHP Increase,Flat,111,300,240,0
6817,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,0,10,20,0
6818,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,11,20,40,0
6819,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,21,30,60,0
6820,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,31,40,80,0
6821,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,41,50,100,0
6822,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,51,60,120,0
6823,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,61,70,140,0
6824,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,71,80,160,0
6825,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,81,90,180,0
6826,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,91,100,200,0
6827,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,101,110,220,0
6828,Mechanical Heart,Unique,Prime,MaxMP Increase,Flat,111,300,240,0
6829,Badge,Unique,Prime,MaxMP Increase,Flat,0,10,20,0
6830,Badge,Unique,Prime,MaxMP Increase,Flat,11,20,40,0
6831,Badge,Unique,Prime,MaxMP Increase,Flat,21,30,60,0
6832,Badge,Unique,Prime,MaxMP Increase,Flat,31,40,80,0
6833,Badge,Unique,Prime,MaxMP Increase,Flat,41,50,100,0
6834,Badge,Unique,Prime,MaxMP Increase,Flat,51,60,120,0
6835,Badge,Unique,Prime,MaxMP Increase,Flat,61,70,140,0
6836,Badge,Unique,Prime,MaxMP Increase,Flat,71,80,160,0
6837,Badge,Unique,Prime,MaxMP Increase,Flat,81,90,180,0
6838,Badge,Unique,Prime,MaxMP Increase,Flat,91,100,200,0
6839,Badge,Unique,Prime,MaxMP Increase,Flat,101,110,220,0
6840,Badge,Unique,Prime,MaxMP Increase,Flat,111,300,240,0
6841,Mechanical Heart,Unique,Prime,STR% Increase,Perc,0,20,2,0
6842,Mechanical Heart,Unique,Prime,STR% Increase,Perc,21,50,3,0
6843,Mechanical Heart,Unique,Prime,STR% Increase,Perc,51,90,4,0
6844,Mechanical Heart,Unique,Prime,STR% Increase,Perc,91,300,5,0
6845,Badge,Unique,Prime,STR% Increase,Perc,0,20,2,0
6846,Badge,Unique,Prime,STR% Increase,Perc,21,50,3,0
6847,Badge,Unique,Prime,STR% Increase,Perc,51,90,4,0
6848,Badge,Unique,Prime,STR% Increase,Perc,91,300,5,0
6849,Mechanical Heart,Unique,Prime,DEX% Increase,Perc,0,20,2,0
6850,Mechanical Heart,Unique,Prime,DEX% Increase,Perc,21,50,3,0
6851,Mechanical Heart,Unique,Prime,DEX% Increase,Perc,51,90,4,0
6852,Mechanical Heart,Unique,Prime,DEX% Increase,Perc,91,300,5,0
6853,Badge,Unique,Prime,DEX% Increase,Perc,0,20,2,0
6854,Badge,Unique,Prime,DEX% Increase,Perc,21,50,3,0
6855,Badge,Unique,Prime,DEX% Increase,Perc,51,90,4,0
6856,Badge,Unique,Prime,DEX% Increase,Perc,91,300,5,0
6857,Mechanical Heart,Unique,Prime,INT% Increase,Perc,0,20,2,0
6858,Mechanical Heart,Unique,Prime,INT% Increase,Perc,21,50,3,0
6859,Mechanical Heart,Unique,Prime,INT% Increase,Perc,51,90,4,0
6860,Mechanical Heart,Unique,Prime,INT% Increase,Perc,91,300,5,0
6861,Badge,Unique,Prime,INT% Increase,Perc,0,20,2,0
6862,Badge,Unique,Prime,INT% Increase,Perc,21,50,3,0
6863,Badge,Unique,Prime,INT% Increase,Perc,51,90,4,0
6864,Badge,Unique,Prime,INT% Increase,Perc,91,300,5,0
6865,Mechanical Heart,Unique,Prime,LUK% Increase,Perc,0,20,2,0
6866,Mechanical Heart,Unique,Prime,LUK% Increase,Perc,21,50,3,0
6867,Mechanical Heart,Unique,Prime,LUK% Increase,Perc,51,90,4,0
6868,Mechanical Heart,Unique,Prime,LUK% Increase,Perc,91,300,5,0
6869,Badge,Unique,Prime,LUK% Increase,Perc,0,20,2,0
6870,Badge,Unique,Prime,LUK% Increase,Perc,21,50,3,0
6871,Badge,Unique,Prime,LUK% Increase,Perc,51,90,4,0
6872,Badge,Unique,Prime,LUK% Increase,Perc,91,300,5,0
6873,Mechanical Heart,Unique,Prime,MaxHP% Increase,Perc,0,20,2,0
6874,Mechanical Heart,Unique,Prime,MaxHP% Increase,Perc,21,50,3,0
6875,Mechanical Heart,Unique,Prime,MaxHP% Increase,Perc,51,90,5,0
6876,Mechanical Heart,Unique,Prime,MaxHP% Increase,Perc,91,300,7,0
6877,Badge,Unique,Prime,MaxHP% Increase,Perc,0,20,2,0
6878,Badge,Unique,Prime,MaxHP% Increase,Perc,21,50,3,0
6879,Badge,Unique,Prime,MaxHP% Increase,Perc,51,90,5,0
6880,Badge,Unique,Prime,MaxHP% Increase,Perc,91,300,7,0
6881,Mechanical Heart,Unique,Prime,MaxMP% Increase,Perc,0,20,2,0
6882,Mechanical Heart,Unique,Prime,MaxMP% Increase,Perc,21,50,3,0
6883,Mechanical Heart,Unique,Prime,MaxMP% Increase,Perc,51,90,5,0
6884,Mechanical Heart,Unique,Prime,MaxMP% Increase,Perc,91,300,7,0
6885,Badge,Unique,Prime,MaxMP% Increase,Perc,0,20,2,0
6886,Badge,Unique,Prime,MaxMP% Increase,Perc,21,50,3,0
6887,Badge,Unique,Prime,MaxMP% Increase,Perc,51,90,5,0
6888,Badge,Unique,Prime,MaxMP% Increase,Perc,91,300,7,0
